feature,importance,importance_pct,cumulative_pct
text__fox,0.0,0.0,99.99999
text__fotos,0.0,0.0,99.99999
text__ford fiesta,0.0,0.0,99.99999
text__grandes,0.0,0.0,99.99999
text__grande,0.0,0.0,99.99999
text__grand,0.0,0.0,99.99999
text__gran,0.0,0.0,99.99999
text__gr,0.0,0.0,99.99999
text__goma,0.0,0.0,99.99999
text__golf,0.0,0.0,99.99999
text__gol,0.0,0.0,99.99999
text__gnc,0.0,0.0,99.99999
text__george,0.0,0.0,99.99999
text__general,0.0,0.0,99.99999
text__gb,0.0,0.0,99.99999
text__gas,0.0,0.0,99.99999
text__garcia,0.0,0.0,99.99999
text__garantia,0.0,0.0,99.99999
text__hermoso,0.0,0.0,99.99999
text__hermosa,0.0,0.0,99.99999
text__heladera,0.0,0.0,99.99999
text__hdmi,0.0,0.0,99.99999
text__hd,0.0,0.0,99.99999
text__guia,0.0,0.0,99.99999
text__guardabarro,0.0,0.0,99.99999
text__guantes,0.0,0.0,99.99999
text__gtia,0.0,0.0,99.99999
text__gt,0.0,0.0,99.99999
text__grupo,0.0,0.0,99.99999
text__gris,0.0,0.0,99.99999
text__importada,0.0,0.0,99.99999
text__imperdible,0.0,0.0,99.99999
text__imp,0.0,0.0,99.99999
text__ii,0.0,0.0,99.99999
text__ideal,0.0,0.0,99.99999
text__hp,0.0,0.0,99.99999
text__hombres,0.0,0.0,99.99999
text__hombre,0.0,0.0,99.99999
text__hojas,0.0,0.0,99.99999
text__hilo,0.0,0.0,99.99999
text__high,0.0,0.0,99.99999
text__interior,0.0,0.0,99.99999
text__intel,0.0,0.0,99.99999
text__inoxidable,0.0,0.0,99.99999
text__inglés,0.0,0.0,99.99999
text__ingles,0.0,0.0,99.99999
text__infantiles,0.0,0.0,99.99999
text__infantil,0.0,0.0,99.99999
text__industrial,0.0,0.0,99.99999
text__inalambrico,0.0,0.0,99.99999
text__in usa,0.0,0.0,99.99999
text__imprimible,0.0,0.0,99.99999
text__impresora,0.0,0.0,99.99999
text__importados,0.0,0.0,99.99999
text__importado,0.0,0.0,99.99999
text__importadas,0.0,0.0,99.99999
text__jorge,0.0,0.0,99.99999
text__jgo,0.0,0.0,99.99999
text__jeans,0.0,0.0,99.99999
text__jean,0.0,0.0,99.99999
text__jazz,0.0,0.0,99.99999
text__jardin,0.0,0.0,99.99999
text__james,0.0,0.0,99.99999
text__jack,0.0,0.0,99.99999
text__izquierdo,0.0,0.0,99.99999
text__italiano,0.0,0.0,99.99999
text__italia,0.0,0.0,99.99999
text__isbn,0.0,0.0,99.99999
text__ipad,0.0,0.0,99.99999
text__lana,0.0,0.0,99.99999
text__lampara,0.0,0.0,99.99999
text__lamina,0.0,0.0,99.99999
text__kits,0.0,0.0,99.99999
text__kit x2,0.0,0.0,99.99999
text__kit imprimible,0.0,0.0,99.99999
text__kit distribucion,0.0,0.0,99.99999
text__king,0.0,0.0,99.99999
text__kg,0.0,0.0,99.99999
text__kawasaki,0.0,0.0,99.99999
text__julio,0.0,0.0,99.99999
text__juguete,0.0,0.0,99.99999
text__josé,0.0,0.0,99.99999
text__linea,0.0,0.0,99.99999
text__libros,0.0,0.0,99.99999
text__libro digital,0.0,0.0,99.99999
text__libre,0.0,0.0,99.99999
text__liberado,0.0,0.0,99.99999
text__lg,0.0,0.0,99.99999
text__lentes,0.0,0.0,99.99999
text__lente,0.0,0.0,99.99999
text__lcd,0.0,0.0,99.99999
text__lata,0.0,0.0,99.99999
text__laser,0.0,0.0,99.99999
text__largo,0.0,0.0,99.99999
text__larga,0.0,0.0,99.99999
text__luces,0.0,0.0,99.99999
text__lts,0.0,0.0,99.99999
text__lpr pastilla,0.0,0.0,99.99999
text__lpr,0.0,0.0,99.99999
text__lp vinilo,0.0,0.0,99.99999
text__love,0.0,0.0,99.99999
text__lorenzo,0.0,0.0,99.99999
text__lopez,0.0,0.0,99.99999
text__local,0.0,0.0,99.99999
text__llanta,0.0,0.0,99.99999
text__litros,0.0,0.0,99.99999
text__literatura,0.0,0.0,99.99999
text__manoenpez vinilo,0.0,0.0,99.99999
text__manoenpez,0.0,0.0,99.99999
text__manija,0.0,0.0,99.99999
text__man,0.0,0.0,99.99999
text__malla,0.0,0.0,99.99999
text__magic,0.0,0.0,99.99999
text__made,0.0,0.0,99.99999
text__macizo,0.0,0.0,99.99999
text__lycra,0.0,0.0,99.99999
text__mayor,0.0,0.0,99.99999
text__maxi,0.0,0.0,99.99999
text__max,0.0,0.0,99.99999
text__mas,0.0,0.0,99.99999
text__marvel,0.0,0.0,99.99999
text__martin,0.0,0.0,99.99999
text__mario,0.0,0.0,99.99999
text__maria,0.0,0.0,99.99999
text__marco,0.0,0.0,99.99999
text__marca,0.0,0.0,99.99999
text__maquina,0.0,0.0,99.99999
text__manuel,0.0,0.0,99.99999
text__manos,0.0,0.0,99.99999
text__microcentro,0.0,0.0,99.99999
text__micro,0.0,0.0,99.99999
text__mickey,0.0,0.0,99.99999
text__michael,0.0,0.0,99.99999
text__metros,0.0,0.0,99.99999
text__metal,0.0,0.0,99.99999
text__meses,0.0,0.0,99.99999
text__mesa ratona,0.0,0.0,99.99999
text__mercedes benz,0.0,0.0,99.99999
text__mercedes,0.0,0.0,99.99999
text__memoria,0.0,0.0,99.99999
text__mejor,0.0,0.0,99.99999
text__medalla,0.0,0.0,99.99999
text__mc,0.0,0.0,99.99999
text__monster,0.0,0.0,99.99999
text__monroe,0.0,0.0,99.99999
text__monitor,0.0,0.0,99.99999
text__monedas,0.0,0.0,99.99999
text__modelos,0.0,0.0,99.99999
text__modelo,0.0,0.0,99.99999
text__moda,0.0,0.0,99.99999
text__mod,0.0,0.0,99.99999
text__militar,0.0,0.0,99.99999
text__miguel,0.0,0.0,99.99999
text__microfono,0.0,0.0,99.99999
text__muñeca,0.0,0.0,99.99999
text__musical,0.0,0.0,99.99999
text__musica,0.0,0.0,99.99999
text__music,0.0,0.0,99.99999
text__musculosa,0.0,0.0,99.99999
text__mundo,0.0,0.0,99.99999
text__mundial,0.0,0.0,99.99999
text__mujeres,0.0,0.0,99.99999
text__mujer,0.0,0.0,99.99999
text__mueble,0.0,0.0,99.99999
text__mts,0.0,0.0,99.99999
text__mt,0.0,0.0,99.99999
text__mouse,0.0,0.0,99.99999
text__motorola,0.0,0.0,99.99999
text__motor,0.0,0.0,99.99999
text__moto,0.0,0.0,99.99999
text__niños,0.0,0.0,99.99999
text__niño,0.0,0.0,99.99999
text__niña,0.0,0.0,99.99999
text__nissan,0.0,0.0,99.99999
text__nikon,0.0,0.0,99.99999
text__nido abeja,0.0,0.0,99.99999
text__nido,0.0,0.0,99.99999
text__nextel,0.0,0.0,99.99999
text__nena,0.0,0.0,99.99999
text__negro,0.0,0.0,99.99999
text__negra,0.0,0.0,99.99999
text__natural,0.0,0.0,99.99999
text__nafta,0.0,0.0,99.99999
text__nacional,0.0,0.0,99.99999
text__muñeco,0.0,0.0,99.99999
text__nuevo sellado,0.0,0.0,99.99999
text__nuevo di16,0.0,0.0,99.99999
text__nuevo de13,0.0,0.0,99.99999
text__nuevo de12,0.0,0.0,99.99999
text__nuevo cd,0.0,0.0,99.99999
text__nro,0.0,0.0,99.99999
text__novela,0.0,0.0,99.99999
text__norte,0.0,0.0,99.99999
text__nokia,0.0,0.0,99.99999
text__noche,0.0,0.0,99.99999
text__originales,0.0,0.0,99.99999
text__orig,0.0,0.0,99.99999
text__oportunidad,0.0,0.0,99.99999
text__one,0.0,0.0,99.99999
text__on,0.0,0.0,99.99999
text__oficial,0.0,0.0,99.99999
text__of the,0.0,0.0,99.99999
text__obras,0.0,0.0,99.99999
text__obra,0.0,0.0,99.99999
text__numero,0.0,0.0,99.99999
text__parlante,0.0,0.0,99.99999
text__pared,0.0,0.0,99.99999
text__paragolpe,0.0,0.0,99.99999
text__papel,0.0,0.0,99.99999
text__pantalón,0.0,0.0,99.99999
text__pantalon,0.0,0.0,99.99999
text__pantalla,0.0,0.0,99.99999
text__panel,0.0,0.0,99.99999
text__panasonic,0.0,0.0,99.99999
text__palio,0.0,0.0,99.99999
text__palermo,0.0,0.0,99.99999
text__pais,0.0,0.0,99.99999
text__pablo,0.0,0.0,99.99999
text__otros,0.0,0.0,99.99999
text__peluche,0.0,0.0,99.99999
text__pelo,0.0,0.0,99.99999
text__pedal,0.0,0.0,99.99999
text__paul,0.0,0.0,99.99999
text__pastillas freno,0.0,0.0,99.99999
text__pastillas,0.0,0.0,99.99999
text__pastilla freno,0.0,0.0,99.99999
text__pastilla,0.0,0.0,99.99999
text__pasta,0.0,0.0,99.99999
text__paso,0.0,0.0,99.99999
text__parrilla,0.0,0.0,99.99999
text__parlantes,0.0,0.0,99.99999
text__placa,0.0,0.0,99.99999
text__pintura,0.0,0.0,99.99999
text__pino,0.0,0.0,99.99999
text__pin,0.0,0.0,99.99999
text__pileta,0.0,0.0,99.99999
text__piel,0.0,0.0,99.99999
text__piedra,0.0,0.0,99.99999
text__pie,0.0,0.0,99.99999
text__pick,0.0,0.0,99.99999
text__piano,0.0,0.0,99.99999
text__philips,0.0,0.0,99.99999
text__peter,0.0,0.0,99.99999
text__perro,0.0,0.0,99.99999
text__pop,0.0,0.0,99.99999
text__polo,0.0,0.0,99.99999
text__pollera,0.0,0.0,99.99999
text__plus,0.0,0.0,99.99999
text__plegable,0.0,0.0,99.99999
text__plazas,0.0,0.0,99.99999
text__plaza,0.0,0.0,99.99999
text__play,0.0,0.0,99.99999
text__platos,0.0,0.0,99.99999
text__plato,0.0,0.0,99.99999
text__plataforma,0.0,0.0,99.99999
text__plata 925,0.0,0.0,99.99999
text__plastico,0.0,0.0,99.99999
text__planeta,0.0,0.0,99.99999
text__ps4,0.0,0.0,99.99999
text__profesional,0.0,0.0,99.99999
text__pro,0.0,0.0,99.99999
text__primera,0.0,0.0,99.99999
text__primer,0.0,0.0,99.99999
text__power,0.0,0.0,99.99999
text__poster,0.0,0.0,99.99999
text__postal,0.0,0.0,99.99999
text__portatil,0.0,0.0,99.99999
text__2013,0.0,0.0,99.99999
text__2012,0.0,0.0,99.99999
text__2011,0.0,0.0,99.99999
text__2010,0.0,0.0,99.99999
text__ratona,0.0,0.0,99.99999
text__ranger,0.0,0.0,99.99999
text__ram,0.0,0.0,99.99999
text__radio,0.0,0.0,99.99999
text__radiador,0.0,0.0,99.99999
text__racing,0.0,0.0,99.99999
text__punto,0.0,0.0,99.99999
text__pulgadas,0.0,0.0,99.99999
text__puertas,0.0,0.0,99.99999
text__reloj,0.0,0.0,99.99999
text__reforzado,0.0,0.0,99.99999
text__red,0.0,0.0,99.99999
text__ray,0.0,0.0,99.99999
text__26,0.0,0.0,99.99999
text__24,0.0,0.0,99.99999
text__23,0.0,0.0,99.99999
text__22,0.0,0.0,99.99999
text__207,0.0,0.0,99.99999
text__206,0.0,0.0,99.99999
text__2016,0.0,0.0,99.99999
text__rock,0.0,0.0,99.99999
text__roberto,0.0,0.0,99.99999
text__robert,0.0,0.0,99.99999
text__rm,0.0,0.0,99.99999
text__ricardo,0.0,0.0,99.99999
text__rey,0.0,0.0,99.99999
text__retro,0.0,0.0,99.99999
text__resortes,0.0,0.0,99.99999
text__resorte,0.0,0.0,99.99999
text__repuesto,0.0,0.0,99.99999
text__remoto,0.0,0.0,99.99999
text__saco,0.0,0.0,99.99999
text__sachs,0.0,0.0,99.99999
text__s4,0.0,0.0,99.99999
text__s3,0.0,0.0,99.99999
text__ruedas,0.0,0.0,99.99999
text__rueda,0.0,0.0,99.99999
text__royal,0.0,0.0,99.99999
text__rot,0.0,0.0,99.99999
text__rosario,0.0,0.0,99.99999
text__rosa,0.0,0.0,99.99999
text__ropa,0.0,0.0,99.99999
text__rollo,0.0,0.0,99.99999
text__rojo,0.0,0.0,99.99999
text__roja,0.0,0.0,99.99999
text__rodado,0.0,0.0,99.99999
text__shop,0.0,0.0,99.99999
text__series,0.0,0.0,99.99999
text__serie,0.0,0.0,99.99999
text__sensor,0.0,0.0,99.99999
text__sellado,0.0,0.0,99.99999
text__seguridad,0.0,0.0,99.99999
text__seda,0.0,0.0,99.99999
text__secret,0.0,0.0,99.99999
text__sd,0.0,0.0,99.99999
text__santa,0.0,0.0,99.99999
text__san lorenzo,0.0,0.0,99.99999
text__san,0.0,0.0,99.99999
text__samsung galaxy,0.0,0.0,99.99999
text__sm,0.0,0.0,99.99999
text__slim,0.0,0.0,99.99999
text__skf,0.0,0.0,99.99999
text__sistema,0.0,0.0,99.99999
text__single,0.0,0.0,99.99999
text__simple,0.0,0.0,99.99999
text__simil,0.0,0.0,99.99999
text__sillon,0.0,0.0,99.99999
text__silla,0.0,0.0,99.99999
text__siglo,0.0,0.0,99.99999
text__sierra,0.0,0.0,99.99999
text__siena,0.0,0.0,99.99999
text__short baño,0.0,0.0,99.99999
text__short,0.0,0.0,99.99999
text__sus,0.0,0.0,99.99999
text__suran,0.0,0.0,99.99999
text__sur,0.0,0.0,99.99999
text__stereo,0.0,0.0,99.99999
text__std,0.0,0.0,99.99999
text__star wars,0.0,0.0,99.99999
text__star,0.0,0.0,99.99999
text__sport,0.0,0.0,99.99999
text__soporte,0.0,0.0,99.99999
text__sony,0.0,0.0,99.99999
text__sonido,0.0,0.0,99.99999
text__solo,0.0,0.0,99.99999
text__sol,0.0,0.0,99.99999
text__teatro,0.0,0.0,99.99999
text__tarjetas,0.0,0.0,99.99999
text__tapa,0.0,0.0,99.99999
text__tanque,0.0,0.0,99.99999
text__tango,0.0,0.0,99.99999
text__talles,0.0,0.0,99.99999
text__taco,0.0,0.0,99.99999
text__tablet,0.0,0.0,99.99999
text__sweater,0.0,0.0,99.99999
text__suzuki,0.0,0.0,99.99999
text__suspensores short,0.0,0.0,99.99999
text__suspensores,0.0,0.0,99.99999
text__toyota,0.0,0.0,99.99999
text__touch,0.0,0.0,99.99999
text__top,0.0,0.0,99.99999
text__toner,0.0,0.0,99.99999
text__todos,0.0,0.0,99.99999
text__to,0.0,0.0,99.99999
text__tierra,0.0,0.0,99.99999
text__tiempo,0.0,0.0,99.99999
text__temporada,0.0,0.0,99.99999
text__tela calada,0.0,0.0,99.99999
text__tela,0.0,0.0,99.99999
text__teclado,0.0,0.0,99.99999
text__techo,0.0,0.0,99.99999
text__up,0.0,0.0,99.99999
text__uno,0.0,0.0,99.99999
text__universal,0.0,0.0,99.99999
text__unisex,0.0,0.0,99.99999
text__unidad,0.0,0.0,99.99999
text__ultra,0.0,0.0,99.99999
text__tubo,0.0,0.0,99.99999
text__tres,0.0,0.0,99.99999
text__trend,0.0,0.0,99.99999
text__trasera,0.0,0.0,99.99999
text__trabajo,0.0,0.0,99.99999
text__toys,0.0,0.0,99.99999
text__victoria,0.0,0.0,99.99999
text__viaje,0.0,0.0,99.99999
text__vestido,0.0,0.0,99.99999
text__verde,0.0,0.0,99.99999
text__vento,0.0,0.0,99.99999
text__varios,0.0,0.0,99.99999
text__van,0.0,0.0,99.99999
text__wifi,0.0,0.0,99.99999
text__white,0.0,0.0,99.99999
text__wars,0.0,0.0,99.99999
text__volante,0.0,0.0,99.99999
text__vol,0.0,0.0,99.99999
text__vintage,0.0,0.0,99.99999
text__vinilo lp,0.0,0.0,99.99999
text__vinilo argentino,0.0,0.0,99.99999
text__villa,0.0,0.0,99.99999
text__vidrio,0.0,0.0,99.99999
text__vida,0.0,0.0,99.99999
cat__category_id_MLA100029,0.0,0.0,99.99999
cat__category_id_MLA100028,0.0,0.0,99.99999
cat__category_id_MLA100025,0.0,0.0,99.99999
cat__category_id_MLA100022,0.0,0.0,99.99999
cat__category_id_MLA100015,0.0,0.0,99.99999
cat__category_id_MLA100009,0.0,0.0,99.99999
text__zona,0.0,0.0,99.99999
text__zapatos,0.0,0.0,99.99999
text__xl,0.0,0.0,99.99999
text__xbox,0.0,0.0,99.99999
text__x2 amortiguador,0.0,0.0,99.99999
text__x2,0.0,0.0,99.99999
text__world,0.0,0.0,99.99999
text__with,0.0,0.0,99.99999
cat__category_id_MLA100666,0.0,0.0,99.99999
cat__category_id_MLA100664,0.0,0.0,99.99999
cat__category_id_MLA100661,0.0,0.0,99.99999
cat__category_id_MLA100660,0.0,0.0,99.99999
cat__category_id_MLA10066,0.0,0.0,99.99999
cat__category_id_MLA100659,0.0,0.0,99.99999
cat__category_id_MLA100658,0.0,0.0,99.99999
cat__category_id_MLA100657,0.0,0.0,99.99999
cat__category_id_MLA100656,0.0,0.0,99.99999
cat__category_id_MLA10061,0.0,0.0,99.99999
cat__category_id_MLA10060,0.0,0.0,99.99999
cat__category_id_MLA10059,0.0,0.0,99.99999
cat__category_id_MLA100038,0.0,0.0,99.99999
cat__category_id_MLA100036,0.0,0.0,99.99999
cat__category_id_MLA100035,0.0,0.0,99.99999
cat__category_id_MLA100032,0.0,0.0,99.99999
cat__category_id_MLA10092,0.0,0.0,99.99999
cat__category_id_MLA10090,0.0,0.0,99.99999
cat__category_id_MLA10088,0.0,0.0,99.99999
cat__category_id_MLA10087,0.0,0.0,99.99999
cat__category_id_MLA10084,0.0,0.0,99.99999
cat__category_id_MLA10079,0.0,0.0,99.99999
cat__category_id_MLA100781,0.0,0.0,99.99999
cat__category_id_MLA100780,0.0,0.0,99.99999
cat__category_id_MLA100776,0.0,0.0,99.99999
cat__category_id_MLA100775,0.0,0.0,99.99999
cat__category_id_MLA10076,0.0,0.0,99.99999
cat__category_id_MLA10075,0.0,0.0,99.99999
cat__category_id_MLA10072,0.0,0.0,99.99999
cat__category_id_MLA10071,0.0,0.0,99.99999
cat__category_id_MLA10067,0.0,0.0,99.99999
cat__category_id_MLA100668,0.0,0.0,99.99999
cat__category_id_MLA101267,0.0,0.0,99.99999
cat__category_id_MLA10125,0.0,0.0,99.99999
cat__category_id_MLA101212,0.0,0.0,99.99999
cat__category_id_MLA101209,0.0,0.0,99.99999
cat__category_id_MLA101207,0.0,0.0,99.99999
cat__category_id_MLA10117,0.0,0.0,99.99999
cat__category_id_MLA10112,0.0,0.0,99.99999
cat__category_id_MLA10110,0.0,0.0,99.99999
cat__category_id_MLA10108,0.0,0.0,99.99999
cat__category_id_MLA10106,0.0,0.0,99.99999
cat__category_id_MLA10105,0.0,0.0,99.99999
cat__category_id_MLA10104,0.0,0.0,99.99999
cat__category_id_MLA10099,0.0,0.0,99.99999
cat__category_id_MLA10096,0.0,0.0,99.99999
cat__category_id_MLA10095,0.0,0.0,99.99999
cat__category_id_MLA10093,0.0,0.0,99.99999
cat__category_id_MLA101371,0.0,0.0,99.99999
cat__category_id_MLA101370,0.0,0.0,99.99999
cat__category_id_MLA101368,0.0,0.0,99.99999
cat__category_id_MLA101367,0.0,0.0,99.99999
cat__category_id_MLA101364,0.0,0.0,99.99999
cat__category_id_MLA101363,0.0,0.0,99.99999
cat__category_id_MLA101362,0.0,0.0,99.99999
cat__category_id_MLA101360,0.0,0.0,99.99999
cat__category_id_MLA101359,0.0,0.0,99.99999
cat__category_id_MLA101356,0.0,0.0,99.99999
cat__category_id_MLA101354,0.0,0.0,99.99999
cat__category_id_MLA101352,0.0,0.0,99.99999
cat__category_id_MLA101351,0.0,0.0,99.99999
cat__category_id_MLA101348,0.0,0.0,99.99999
cat__category_id_MLA10128,0.0,0.0,99.99999
cat__category_id_MLA10182,0.0,0.0,99.99999
cat__category_id_MLA10154,0.0,0.0,99.99999
cat__category_id_MLA101466,0.0,0.0,99.99999
cat__category_id_MLA101465,0.0,0.0,99.99999
cat__category_id_MLA101464,0.0,0.0,99.99999
cat__category_id_MLA101459,0.0,0.0,99.99999
cat__category_id_MLA101457,0.0,0.0,99.99999
cat__category_id_MLA101455,0.0,0.0,99.99999
cat__category_id_MLA101454,0.0,0.0,99.99999
cat__category_id_MLA101453,0.0,0.0,99.99999
cat__category_id_MLA101452,0.0,0.0,99.99999
cat__category_id_MLA101448,0.0,0.0,99.99999
cat__category_id_MLA101447,0.0,0.0,99.99999
cat__category_id_MLA101390,0.0,0.0,99.99999
cat__category_id_MLA101379,0.0,0.0,99.99999
cat__category_id_MLA101377,0.0,0.0,99.99999
cat__category_id_MLA10258,0.0,0.0,99.99999
cat__category_id_MLA10251,0.0,0.0,99.99999
cat__category_id_MLA10250,0.0,0.0,99.99999
cat__category_id_MLA10246,0.0,0.0,99.99999
cat__category_id_MLA10242,0.0,0.0,99.99999
cat__category_id_MLA10236,0.0,0.0,99.99999
cat__category_id_MLA10233,0.0,0.0,99.99999
cat__category_id_MLA10232,0.0,0.0,99.99999
cat__category_id_MLA10222,0.0,0.0,99.99999
cat__category_id_MLA10219,0.0,0.0,99.99999
cat__category_id_MLA10216,0.0,0.0,99.99999
cat__category_id_MLA10212,0.0,0.0,99.99999
cat__category_id_MLA10211,0.0,0.0,99.99999
cat__category_id_MLA10207,0.0,0.0,99.99999
cat__category_id_MLA10205,0.0,0.0,99.99999
cat__category_id_MLA1020,0.0,0.0,99.99999
cat__category_id_MLA10433,0.0,0.0,99.99999
cat__category_id_MLA10398,0.0,0.0,99.99999
cat__category_id_MLA10397,0.0,0.0,99.99999
cat__category_id_MLA10396,0.0,0.0,99.99999
cat__category_id_MLA10391,0.0,0.0,99.99999
cat__category_id_MLA10390,0.0,0.0,99.99999
cat__category_id_MLA10377,0.0,0.0,99.99999
cat__category_id_MLA103766,0.0,0.0,99.99999
cat__category_id_MLA103670,0.0,0.0,99.99999
cat__category_id_MLA10278,0.0,0.0,99.99999
cat__category_id_MLA10274,0.0,0.0,99.99999
cat__category_id_MLA10273,0.0,0.0,99.99999
cat__category_id_MLA10272,0.0,0.0,99.99999
cat__category_id_MLA10269,0.0,0.0,99.99999
cat__category_id_MLA10267,0.0,0.0,99.99999
cat__category_id_MLA10259,0.0,0.0,99.99999
cat__category_id_MLA10482,0.0,0.0,99.99999
cat__category_id_MLA10476,0.0,0.0,99.99999
cat__category_id_MLA10474,0.0,0.0,99.99999
cat__category_id_MLA10470,0.0,0.0,99.99999
cat__category_id_MLA10469,0.0,0.0,99.99999
cat__category_id_MLA104681,0.0,0.0,99.99999
cat__category_id_MLA104679,0.0,0.0,99.99999
cat__category_id_MLA10467,0.0,0.0,99.99999
cat__category_id_MLA10466,0.0,0.0,99.99999
cat__category_id_MLA10464,0.0,0.0,99.99999
cat__category_id_MLA10463,0.0,0.0,99.99999
cat__category_id_MLA10462,0.0,0.0,99.99999
cat__category_id_MLA10455,0.0,0.0,99.99999
cat__category_id_MLA10454,0.0,0.0,99.99999
cat__category_id_MLA10449,0.0,0.0,99.99999
cat__category_id_MLA10446,0.0,0.0,99.99999
cat__category_id_MLA105385,0.0,0.0,99.99999
cat__category_id_MLA10527,0.0,0.0,99.99999
cat__category_id_MLA10519,0.0,0.0,99.99999
cat__category_id_MLA105182,0.0,0.0,99.99999
cat__category_id_MLA105181,0.0,0.0,99.99999
cat__category_id_MLA105180,0.0,0.0,99.99999
cat__category_id_MLA10516,0.0,0.0,99.99999
cat__category_id_MLA10513,0.0,0.0,99.99999
cat__category_id_MLA10512,0.0,0.0,99.99999
cat__category_id_MLA10508,0.0,0.0,99.99999
cat__category_id_MLA10506,0.0,0.0,99.99999
cat__category_id_MLA10505,0.0,0.0,99.99999
cat__category_id_MLA10504,0.0,0.0,99.99999
cat__category_id_MLA10488,0.0,0.0,99.99999
cat__category_id_MLA10487,0.0,0.0,99.99999
cat__category_id_MLA10485,0.0,0.0,99.99999
cat__category_id_MLA105411,0.0,0.0,99.99999
cat__category_id_MLA105409,0.0,0.0,99.99999
cat__category_id_MLA105407,0.0,0.0,99.99999
cat__category_id_MLA105405,0.0,0.0,99.99999
cat__category_id_MLA105404,0.0,0.0,99.99999
cat__category_id_MLA105403,0.0,0.0,99.99999
cat__category_id_MLA105402,0.0,0.0,99.99999
cat__category_id_MLA105401,0.0,0.0,99.99999
cat__category_id_MLA105400,0.0,0.0,99.99999
cat__category_id_MLA105399,0.0,0.0,99.99999
cat__category_id_MLA105398,0.0,0.0,99.99999
cat__category_id_MLA105397,0.0,0.0,99.99999
